trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
5792,False,"{'a': 0.001, 'e': 0.0030518723239595425}",20,1,35.07174179436514,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
5793,False,"{'a': 0.001, 'e': 0.0030488219770632256}",20,13,14.036634321159351,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
5794,False,"{'a': 0.001, 'e': 0.0030457746789891403}",25,11,23.606648037725044,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5795,False,"{'a': 0.001, 'e': 0.0030427304266899898}",20,2,33.39090540054039,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
5796,False,"{'a': 0.001, 'e': 0.0030396892171215173}",20,10,18.375142002979384,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5797,False,"{'a': 0.001, 'e': 0.0030366510472425176}",20,12,13.315893108206437,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5798,False,"{'a': 0.001, 'e': 0.003033615914014816}",30,21,20.450518616388184,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
5799,False,"{'a': 0.001, 'e': 0.003030583814403281}",35,22,19.992371599403366,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
5800,False,"{'a': 0.001, 'e': 0.0030275547453758153}",20,14,14.101587731697164,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
5801,False,"{'a': 0.001, 'e': 0.0030245287039033448}",20,12,14.65492627633453,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5802,False,"{'a': 0.001, 'e': 0.0030215056869598305}",20,6,23.9982530542774,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5803,False,"{'a': 0.001, 'e': 0.003018485691522257}",20,10,18.52242341817755,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5804,False,"{'a': 0.001, 'e': 0.0030154687145706243}",30,10,36.57017862844387,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
5805,False,"{'a': 0.001, 'e': 0.0030124547530879604}",20,6,29.27796029631115,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5806,False,"{'a': 0.001, 'e': 0.0030094438040602976}",20,13,14.411387559142444,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
5807,False,"{'a': 0.001, 'e': 0.00300643586447669}",30,10,34.59780222406556,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
5808,False,"{'a': 0.001, 'e': 0.0030034309313291996}",20,14,10.909947410490878,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
5809,False,"{'a': 0.001, 'e': 0.0030004290016128884}",20,0,33.55071873127794,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
5810,False,"{'a': 0.001, 'e': 0.0029974300723258286}",20,13,15.883479219156342,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
5811,False,"{'a': 0.001, 'e': 0.002994434140469094}",30,0,46.38846438237293,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",1
5812,False,"{'a': 0.001, 'e': 0.0029914412030467466}",25,13,21.362274193668,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5813,False,"{'a': 0.001, 'e': 0.002988451257065854}",20,12,15.160294086816714,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5814,False,"{'a': 0.001, 'e': 0.002985464299536465}",20,9,20.8928958424269,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
5815,False,"{'a': 0.001, 'e': 0.002982480327471624}",20,13,12.949955194813061,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
5816,False,"{'a': 0.001, 'e': 0.0029794993378873622}",30,15,27.303427652995804,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
5817,False,"{'a': 0.001, 'e': 0.0029765213278026836}",20,14,11.457932356170192,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
5818,False,"{'a': 0.001, 'e': 0.002973546294239581}",25,14,20.16546303192812,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
5819,False,"{'a': 0.001, 'e': 0.002970574234223023}",20,12,16.326750171991,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5820,False,"{'a': 0.001, 'e': 0.002967605144780944}",25,15,17.19080980279399,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5821,False,"{'a': 0.001, 'e': 0.00296463902294426}",20,8,21.01180115096213,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5822,False,"{'a': 0.001, 'e': 0.002961675865746843}",20,12,13.079146913586571,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5823,False,"{'a': 0.001, 'e': 0.002958715670225539}",20,14,10.157423386886249,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
5824,False,"{'a': 0.001, 'e': 0.002955758433420154}",25,7,35.84959975714206,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
5825,False,"{'a': 0.001, 'e': 0.0029528041523734466}",25,2,40.05497456564769,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
5826,False,"{'a': 0.001, 'e': 0.0029498528241311372}",20,11,15.46452393995869,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
5827,False,"{'a': 0.001, 'e': 0.0029469044457419006}",20,10,17.22222726569223,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5828,False,"{'a': 0.001, 'e': 0.0029439590142573526}",20,15,12.188037922320147,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
5829,False,"{'a': 0.001, 'e': 0.0029410165267320667}",20,6,29.07558627869997,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5830,False,"{'a': 0.001, 'e': 0.0029380769802235503}",20,14,11.657998991106185,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
5831,False,"{'a': 0.001, 'e': 0.0029351403717922586}",20,11,13.901698224024734,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
5832,False,"{'a': 0.001, 'e': 0.002932206698501586}",30,19,19.12008461009992,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
5833,False,"{'a': 0.001, 'e': 0.0029292759574178536}",20,16,7.5289122885373265,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
5834,False,"{'a': 0.001, 'e': 0.002926348145610323}",35,7,50.523011529197944,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 0}",1
5835,False,"{'a': 0.001, 'e': 0.0029234232601511845}",35,27,16.659955188397,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5836,False,"{'a': 0.001, 'e': 0.002920501298115547}",20,0,29.464334954497044,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
5837,False,"{'a': 0.001, 'e': 0.0029175822565814533}",20,0,29.902009353622162,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
5838,False,"{'a': 0.001, 'e': 0.002914666132629857}",25,19,8.338371252163704,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
5839,False,"{'a': 0.001, 'e': 0.0029117529233446365}",25,20,10.40880099019385,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
5840,False,"{'a': 0.001, 'e': 0.002908842625812584}",20,12,13.078287794469782,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5841,False,"{'a': 0.001, 'e': 0.0029059352371233974}",25,10,29.28834688274673,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
5842,False,"{'a': 0.001, 'e': 0.0029030307543696904}",20,16,8.368217445645577,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
5843,False,"{'a': 0.001, 'e': 0.0029001291746469818}",30,16,25.514143000398512,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5844,False,"{'a': 0.001, 'e': 0.002897230495053687}",25,3,38.814160081726754,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
5845,False,"{'a': 0.001, 'e': 0.0028943347126911315}",25,15,16.357507084407235,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5846,False,"{'a': 0.001, 'e': 0.0028914418246635274}",20,6,27.82838500903462,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5847,False,"{'a': 0.001, 'e': 0.0028885518280779886}",20,3,34.770069242243366,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
5848,False,"{'a': 0.001, 'e': 0.0028856647200445214}",30,6,38.42145733844028,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
5849,False,"{'a': 0.001, 'e': 0.002882780497676012}",25,5,35.800615088707076,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
5850,False,"{'a': 0.001, 'e': 0.0028798991580882404}",20,12,15.2703718545525,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5851,False,"{'a': 0.001, 'e': 0.0028770206983998697}",20,10,19.2552823216269,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5852,False,"{'a': 0.001, 'e': 0.0028741451157324343}",20,12,16.096334501493157,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5853,False,"{'a': 0.001, 'e': 0.002871272407210357}",20,6,24.77438204224838,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5854,False,"{'a': 0.001, 'e': 0.0028684025699609234}",20,10,18.45166636625819,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5855,False,"{'a': 0.001, 'e': 0.002865535601114299}",30,15,25.229070956422596,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
5856,False,"{'a': 0.001, 'e': 0.002862671497803517}",25,14,23.301574457309336,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
5857,False,"{'a': 0.001, 'e': 0.0028598102571644685}",35,15,33.56898649677769,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
5858,False,"{'a': 0.001, 'e': 0.002856951876335916}",30,15,27.531615258842404,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
5859,False,"{'a': 0.001, 'e': 0.00285409635245948}",25,13,20.75289597437561,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5860,False,"{'a': 0.001, 'e': 0.0028512436826796323}",35,17,33.88910411822466,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
5861,False,"{'a': 0.001, 'e': 0.002848393864143707}",25,8,32.06044496353329,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
5862,False,"{'a': 0.001, 'e': 0.002845546894001881}",35,19,29.87419407828269,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
5863,False,"{'a': 0.001, 'e': 0.0028427027694071854}",30,16,25.299787297769534,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5864,False,"{'a': 0.001, 'e': 0.0028398614875154993}",20,15,8.537275653016403,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
5865,False,"{'a': 0.001, 'e': 0.0028370230454855348}",20,16,9.06734215630474,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
5866,False,"{'a': 0.001, 'e': 0.002834187440478852}",20,10,18.885738447531402,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5867,False,"{'a': 0.001, 'e': 0.0028313546696598483}",20,5,23.398756813060945,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
5868,False,"{'a': 0.001, 'e': 0.002828524730195748}",20,13,13.8319271051081,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
5869,False,"{'a': 0.001, 'e': 0.002825697619256616}",20,11,17.87146002910645,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
5870,False,"{'a': 0.001, 'e': 0.0028228733340153363}",20,11,18.595765150301006,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
5871,False,"{'a': 0.001, 'e': 0.0028200518716476257}",20,8,20.37491785371685,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5872,False,"{'a': 0.001, 'e': 0.002817233229332024}",20,8,22.286068971109604,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5873,False,"{'a': 0.001, 'e': 0.0028144174042498845}",30,15,27.884364052037935,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
5874,False,"{'a': 0.001, 'e': 0.002811604393585383}",25,18,15.64369343636252,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
5875,False,"{'a': 0.001, 'e': 0.0028087941945255128}",20,16,9.0939703655066,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
5876,False,"{'a': 0.001, 'e': 0.002805986804260068}",20,6,22.62395000066211,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5877,False,"{'a': 0.001, 'e': 0.002803182219981664}",25,16,16.22235595794332,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
5878,False,"{'a': 0.001, 'e': 0.002800380438885711}",25,6,31.4737650225078,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
5879,False,"{'a': 0.001, 'e': 0.002797581458170431}",25,17,12.779447915888328,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5880,False,"{'a': 0.001, 'e': 0.0027947852750368437}",20,12,11.770872869661336,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5881,False,"{'a': 0.001, 'e': 0.0027919918866887625}",30,18,24.647939163637684,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5882,False,"{'a': 0.001, 'e': 0.0027892012903328006}",30,24,11.039581960415584,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
5883,False,"{'a': 0.001, 'e': 0.002786413483178364}",20,16,9.042651937338452,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
5884,False,"{'a': 0.001, 'e': 0.0027836284624376396}",20,9,20.627990410319892,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
5885,False,"{'a': 0.001, 'e': 0.0027808462253256128}",30,12,35.2597091159893,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
5886,False,"{'a': 0.001, 'e': 0.0027780667690600405}",20,12,14.77371139825302,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5887,False,"{'a': 0.001, 'e': 0.0027752900908614687}",20,6,26.45731016964113,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5888,False,"{'a': 0.001, 'e': 0.002772516187953221}",25,13,20.509446668132252,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5889,False,"{'a': 0.001, 'e': 0.0027697450575613907}",20,3,26.485730700620937,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
5890,False,"{'a': 0.001, 'e': 0.002766976696914851}",20,16,7.016580468143774,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
5891,False,"{'a': 0.001, 'e': 0.002764211103245236}",30,12,30.33161033127896,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
5892,False,"{'a': 0.001, 'e': 0.0027614482737869546}",35,19,30.70636867805974,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
5893,False,"{'a': 0.001, 'e': 0.0027586882057771796}",20,14,11.965667355581036,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
5894,False,"{'a': 0.001, 'e': 0.002755930896455838}",35,27,15.571358837322954,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5895,False,"{'a': 0.001, 'e': 0.0027531763430656228}",25,12,22.013234574205082,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
5896,False,"{'a': 0.001, 'e': 0.002750424542851982}",25,13,22.525033057868107,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5897,False,"{'a': 0.001, 'e': 0.002747675493063111}",25,18,12.96357165872384,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
5898,False,"{'a': 0.001, 'e': 0.0027449291909499643}",25,9,30.76606066433186,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
5899,False,"{'a': 0.001, 'e': 0.002742185633766235}",25,15,19.96311889203695,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5900,False,"{'a': 0.001, 'e': 0.0027394448187683684}",25,10,25.339514208718104,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
5901,False,"{'a': 0.001, 'e': 0.002736706743215551}",20,3,25.600805384558857,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
5902,False,"{'a': 0.001, 'e': 0.002733971404369702}",25,11,24.909884522715625,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5903,False,"{'a': 0.001, 'e': 0.002731238799495486}",20,12,14.533178829147694,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5904,False,"{'a': 0.001, 'e': 0.0027285089258602987}",25,13,20.579591262448616,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5905,False,"{'a': 0.001, 'e': 0.002725781780734263}",25,13,21.790737343034444,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5906,False,"{'a': 0.001, 'e': 0.002723057361390237}",20,16,7.222762026572604,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
5907,False,"{'a': 0.001, 'e': 0.002720335665103797}",20,11,19.375562703577334,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
5908,False,"{'a': 0.001, 'e': 0.0027176166891532487}",30,23,11.510982645564953,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
5909,False,"{'a': 0.001, 'e': 0.002714900430819619}",30,13,30.10615322700713,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
5910,False,"{'a': 0.001, 'e': 0.0027121868873866434}",20,15,12.143726530955858,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
5911,False,"{'a': 0.001, 'e': 0.0027094760561407814}",20,10,18.615162703591768,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5912,False,"{'a': 0.001, 'e': 0.002706767934371204}",20,8,23.412423471556437,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5913,False,"{'a': 0.001, 'e': 0.0027040625193697834}",30,21,17.40372399584792,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
5914,False,"{'a': 0.001, 'e': 0.0027013598084311106}",25,10,30.5525969126171,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
5915,False,"{'a': 0.001, 'e': 0.0026986597988524685}",25,11,26.766948968882474,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5916,False,"{'a': 0.001, 'e': 0.0026959624879338505}",30,20,20.057937917741313,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5917,False,"{'a': 0.001, 'e': 0.0026932678729779474}",20,0,27.936642869268223,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
5918,False,"{'a': 0.001, 'e': 0.0026905759512901393}",20,15,7.777063442945493,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
5919,False,"{'a': 0.001, 'e': 0.0026878867201785067}",20,9,21.8474647693821,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
5920,False,"{'a': 0.001, 'e': 0.0026852001769538205}",25,16,14.049190281941778,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
5921,False,"{'a': 0.001, 'e': 0.0026825163189295328}",20,10,16.428492321616737,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5922,False,"{'a': 0.001, 'e': 0.00267983514342179}",25,16,14.5653809806963,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
5923,False,"{'a': 0.001, 'e': 0.0026771566477494114}",20,5,24.830740635557696,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
5924,False,"{'a': 0.001, 'e': 0.0026744808292339037}",25,14,19.77474368396332,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
5925,False,"{'a': 0.001, 'e': 0.0026718076851994506}",30,13,32.05146650563089,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
5926,False,"{'a': 0.001, 'e': 0.0026691372129729026}",20,11,14.105855470916177,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
5927,False,"{'a': 0.001, 'e': 0.0026664694098837904}",25,13,22.951198951735112,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5928,False,"{'a': 0.001, 'e': 0.0026638042732643123}",20,14,12.315267529843368,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
5929,False,"{'a': 0.001, 'e': 0.0026611418004493276}",20,8,19.36027457041098,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5930,False,"{'a': 0.001, 'e': 0.002658481988776367}",30,10,34.805260200025714,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
5931,False,"{'a': 0.001, 'e': 0.002655824835585615}",25,14,18.095124275897778,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
5932,False,"{'a': 0.001, 'e': 0.002653170338219919}",25,13,23.66557546372237,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5933,False,"{'a': 0.001, 'e': 0.002650518494024785}",25,9,29.92635961621121,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
5934,False,"{'a': 0.001, 'e': 0.002647869300348364}",30,18,21.871034476389184,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5935,False,"{'a': 0.001, 'e': 0.0026452227545414636}",20,7,22.74689363846467,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
5936,False,"{'a': 0.001, 'e': 0.0026425788539575406}",25,20,10.949160125266983,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
5937,False,"{'a': 0.001, 'e': 0.0026399375959526893}",25,13,23.718133479634105,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5938,False,"{'a': 0.001, 'e': 0.0026372989778856567}",30,15,24.73870243896619,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
5939,False,"{'a': 0.001, 'e': 0.002634662997117819}",30,14,33.0438617978194,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
5940,False,"{'a': 0.001, 'e': 0.0026320296510131984}",20,8,21.12997075912046,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5941,False,"{'a': 0.001, 'e': 0.00262939893693845}",20,8,20.61791173841684,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5942,False,"{'a': 0.001, 'e': 0.0026267708522628554}",30,8,39.43435158084695,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
5943,False,"{'a': 0.001, 'e': 0.002624145394358332}",20,6,22.641323283082848,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5944,False,"{'a': 0.001, 'e': 0.0026215225605994243}",25,10,27.773874559482998,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
5945,False,"{'a': 0.001, 'e': 0.002618902348363293}",20,10,16.971153667402977,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5946,False,"{'a': 0.001, 'e': 0.0026162847550297305}",25,13,22.318201550127597,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5947,False,"{'a': 0.001, 'e': 0.002613669777981139}",20,6,25.843012615099294,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5948,False,"{'a': 0.001, 'e': 0.0026110574146025432}",20,6,23.264540130950852,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5949,False,"{'a': 0.001, 'e': 0.0026084476622815823}",25,12,22.9193360326337,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
5950,False,"{'a': 0.001, 'e': 0.0026058405184084983}",35,0,53.79039410177515,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",1
5951,False,"{'a': 0.001, 'e': 0.00260323598037615}",25,16,18.867463388947723,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
5952,False,"{'a': 0.001, 'e': 0.0026006340455800013}",20,12,16.696304877585213,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5953,False,"{'a': 0.001, 'e': 0.0025980347114181123}",20,12,18.534048262676627,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5954,False,"{'a': 0.001, 'e': 0.0025954379752911537}",25,4,39.216190599391375,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
5955,False,"{'a': 0.001, 'e': 0.0025928438346023847}",25,5,28.338762830984642,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
5956,False,"{'a': 0.001, 'e': 0.002590252286757666}",25,19,11.704801827264914,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
5957,False,"{'a': 0.001, 'e': 0.0025876633291654523}",25,7,28.663457019344175,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
5958,False,"{'a': 0.001, 'e': 0.002585076959236781}",20,15,10.992918569792167,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
5959,False,"{'a': 0.001, 'e': 0.002582493174385285}",25,20,8.081555790451372,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
5960,False,"{'a': 0.001, 'e': 0.00257991197202718}",20,14,11.011556935755745,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
5961,False,"{'a': 0.001, 'e': 0.00257733334958126}",20,9,21.696536053936914,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
5962,False,"{'a': 0.001, 'e': 0.002574757304468907}",20,10,17.997217004820236,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5963,False,"{'a': 0.001, 'e': 0.0025721838341140704}",20,9,17.774810954274244,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
5964,False,"{'a': 0.001, 'e': 0.0025696129359432823}",20,14,10.097216470345995,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
5965,False,"{'a': 0.001, 'e': 0.0025670446073856466}",25,17,15.347044987652286,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5966,False,"{'a': 0.001, 'e': 0.0025644788458728304}",20,11,16.90141027871951,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
5967,False,"{'a': 0.001, 'e': 0.0025619156488390733}",35,23,22.019881097697144,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5968,False,"{'a': 0.001, 'e': 0.0025593550137211806}",25,9,29.314975424045954,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
5969,False,"{'a': 0.001, 'e': 0.002556796937958513}",30,18,24.19434928003185,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5970,False,"{'a': 0.001, 'e': 0.0025542414189929983}",20,16,5.5875804982755035,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
5971,False,"{'a': 0.001, 'e': 0.0025516884542691135}",25,2,38.64163843448248,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
5972,False,"{'a': 0.001, 'e': 0.0025491380412338955}",25,16,19.25122174671958,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
5973,False,"{'a': 0.001, 'e': 0.002546590177336934}",30,19,21.77997914636379,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
